hostname,sy_pnum,st_rad,st_mass
Kepler-302,2,0.883,0.966
Kepler-302,2,1.06452,1.03
Kepler-302,2,1.06452,1.03
Kepler-302,2,0.883,0.966
Kepler-302,2,1.048,1.021
Kepler-302,2,1.08,NA
Kepler-302,2,0.92,1.021
Kepler-303,2,0.51,0.52
Kepler-303,2,0.622034,0.636
Kepler-303,2,0.51,0.52
Kepler-303,2,NA,NA
Kepler-303,2,0.622034,0.636
Kepler-303,2,0.622034,0.636
Kepler-303,2,0.603,0.642
Kepler-303,2,0.51,0.52
Kepler-303,2,0.485,NA
Kepler-303,2,0.51,0.52
Kepler-303,2,0.622034,0.636
Kepler-303,2,0.49,0.505
Kepler-303,2,0.51,0.52
Kepler-303,2,0.547,0.575
Kepler-303,2,0.595,NA
Kepler-303,2,0.51,0.52
Kepler-303,2,0.595,NA
Kepler-303,2,0.622034,0.636
Kepler-303,2,0.622034,0.636
Kepler-303,2,0.603,0.642
Kepler-303,2,0.622034,0.636
Kepler-303,2,NA,NA
Kepler-303,2,0.485,NA
Kepler-303,2,0.622034,0.636
Kepler-303,2,0.51,0.52
Kepler-303,2,0.51,0.52
Kepler-303,2,0.547,0.575
Kepler-303,2,0.49,0.505
Kepler-303,2,0.51,0.52
Kepler-304,4,0.65,0.737
Kepler-304,4,0.711079,0.75
Kepler-304,4,0.73,0.8
Kepler-304,4,0.711079,0.75
Kepler-304,4,0.892,0.828
Kepler-304,4,0.892,0.828
Kepler-304,4,0.892,0.828
Kepler-304,4,0.711079,0.75
Kepler-304,4,0.658,NA
Kepler-304,4,0.67,0.687
Kepler-304,4,0.687,NA
Kepler-304,4,0.691,0.76
Kepler-304,4,0.73,0.8
Kepler-304,4,0.67,0.687
Kepler-304,4,0.892,0.828
Kepler-304,4,0.711079,0.75
Kepler-304,4,0.892,0.828
Kepler-304,4,0.691,0.76
Kepler-304,4,0.892,0.828
Kepler-304,4,0.658,NA
Kepler-304,4,0.687,NA
Kepler-304,4,0.711079,0.75
Kepler-304,4,0.711079,0.75
Kepler-304,4,0.65,0.737
Kepler-304,4,0.711079,0.75
Kepler-304,4,0.711079,0.75
Kepler-304,4,0.892,0.828
Kepler-304,4,0.67,0.687
Kepler-304,4,0.892,0.828
Kepler-304,4,0.658,NA
Kepler-304,4,0.711079,0.75
Kepler-304,4,0.691,0.76
Kepler-304,4,0.892,0.828
Kepler-304,4,0.73,0.8
Kepler-304,4,0.65,0.737
Kepler-304,4,0.687,NA
Kepler-304,4,0.892,0.828
Kepler-304,4,0.65,0.737
Kepler-304,4,0.658,NA
Kepler-304,4,0.67,0.687
Kepler-304,4,0.892,0.828
Kepler-304,4,0.892,0.828
Kepler-304,4,0.73,0.8
Kepler-304,4,0.711079,0.75
Kepler-304,4,0.711079,0.75
Kepler-304,4,0.691,0.76
Kepler-305,4,0.785,NA
Kepler-305,4,0.803,0.763
Kepler-305,4,0.8,0.76
Kepler-305,4,0.787,0.823
Kepler-305,4,0.827279,0.82
Kepler-305,4,0.79,0.85
Kepler-305,4,0.803,0.763
Kepler-305,4,0.792,0.827
Kepler-305,4,0.771,0.84
Kepler-305,4,0.803,0.763
Kepler-305,4,0.803,0.76
Kepler-305,4,0.87,0.9
Kepler-305,4,0.827279,0.82
Kepler-305,4,0.827279,0.82
Kepler-305,4,0.803,0.763
Kepler-305,4,0.8,0.76
Kepler-305,4,0.792,0.827
Kepler-305,4,0.827279,0.82
Kepler-305,4,0.771,0.84
Kepler-305,4,0.803,0.76
Kepler-305,4,0.803,0.763
Kepler-305,4,0.827279,0.82
Kepler-305,4,0.79,0.85
Kepler-305,4,0.87,0.9
Kepler-305,4,0.787,0.823
Kepler-305,4,0.803,0.763
Kepler-305,4,0.785,NA
Kepler-305,4,0.827279,0.82
Kepler-305,4,0.827279,0.82
Kepler-305,4,0.827279,0.82
Kepler-305,4,0.803,0.763
Kepler-305,4,0.794,NA
Kepler-305,4,0.785,NA
Kepler-305,4,0.87,0.9
Kepler-305,4,0.787,0.823
Kepler-305,4,0.79,0.85
Kepler-305,4,0.771,0.84
Kepler-305,4,0.827279,0.82
Kepler-305,4,0.803,0.763
Kepler-305,4,0.792,0.827
Kepler-305,4,NA,0.8
Kepler-305,4,0.803,0.763
Kepler-305,4,0.803,0.763
Kepler-305,4,0.803,0.763
Kepler-305,4,0.827279,0.82
Kepler-305,4,0.771,0.84
Kepler-305,4,0.787,0.823
Kepler-305,4,0.827279,0.82
Kepler-305,4,0.803,0.763
Kepler-305,4,0.87,0.9
Kepler-306,4,0.792763,0.81
Kepler-306,4,0.721,0.774
Kepler-306,4,0.851,0.871
Kepler-306,4,0.781,NA
Kepler-306,4,0.851,0.871
Kepler-306,4,0.851,0.871
Kepler-306,4,0.792763,0.81
Kepler-306,4,0.719,NA
Kepler-306,4,0.88,0.93
Kepler-306,4,0.769,0.75
Kepler-306,4,0.74,0.81
Kepler-306,4,0.781,NA
Kepler-306,4,0.792763,0.81
Kepler-306,4,0.88,0.93
Kepler-306,4,0.769,0.75
Kepler-306,4,0.74,0.81
Kepler-306,4,0.851,0.871
Kepler-306,4,0.792763,0.81
Kepler-306,4,0.721,0.774
Kepler-306,4,0.851,0.871
Kepler-306,4,0.851,0.871
Kepler-306,4,0.792763,0.81
Kepler-306,4,0.719,NA
Kepler-306,4,0.792763,0.81
Kepler-306,4,0.719,NA
Kepler-306,4,0.851,0.871
Kepler-306,4,0.792763,0.81
Kepler-306,4,0.792763,0.81
Kepler-306,4,0.74,0.81
Kepler-306,4,0.851,0.871
Kepler-306,4,0.851,0.871
Kepler-306,4,0.769,0.75
Kepler-306,4,0.721,0.774
Kepler-306,4,0.88,0.93
Kepler-306,4,0.781,NA
Kepler-306,4,0.792763,0.81
Kepler-306,4,0.851,0.871
Kepler-306,4,0.851,0.871
Kepler-306,4,0.74,0.81
Kepler-306,4,0.721,0.774
Kepler-306,4,0.719,NA
Kepler-306,4,0.781,NA
Kepler-306,4,0.792763,0.81
Kepler-306,4,0.769,0.75
Kepler-306,4,0.88,0.93
Kepler-306,4,0.792763,0.81
Kepler-306,4,0.851,0.871
Kepler-307,2,1.084,0.983
Kepler-307,2,0.814,0.907
Kepler-307,2,1.084,0.983
Kepler-307,2,1.03,0.856
Kepler-307,2,0.919,1.007
Kepler-307,2,0.949612,0.97
Kepler-307,2,0.949612,0.97
Kepler-307,2,1.084,0.983
Kepler-307,2,0.95,0.94
Kepler-307,2,1.08,0.98
Kepler-307,2,0.931,NA
Kepler-307,2,NA,0.9
Kepler-307,2,1.084,0.98
Kepler-307,2,0.99,0.95
Kepler-307,2,0.987,0.947
Kepler-307,2,0.931,NA
Kepler-307,2,1.03,0.856
Kepler-307,2,0.919,1.007
Kepler-307,2,1.084,0.983
Kepler-307,2,0.99,0.95
Kepler-307,2,1.084,0.983
Kepler-307,2,0.987,0.947
Kepler-307,2,0.95,0.94
Kepler-307,2,0.814,0.907
Kepler-307,2,0.949612,0.97
Kepler-307,2,0.949612,0.97
Kepler-307,2,NA,0.9
Kepler-307,2,1.084,0.98
Kepler-307,2,1.08,0.98
Kepler-307,2,1.084,0.983
Kepler-308,2,0.914,1
Kepler-308,2,0.895995,1.02
Kepler-308,2,0.914,1
Kepler-308,2,0.89,0.997
Kepler-308,2,0.895995,1.02
Kepler-308,2,0.914,1
Kepler-308,2,0.941,NA
Kepler-308,2,0.892,NA
Kepler-308,2,0.914,1
Kepler-308,2,0.89,0.92
Kepler-308,2,0.892,NA
Kepler-308,2,0.895995,1.02
Kepler-308,2,0.895995,1.02
Kepler-308,2,0.89,0.997
Kepler-308,2,0.914,1
Kepler-308,2,0.89,0.92
Kepler-308,2,0.914,1
Kepler-308,2,0.941,NA
Kepler-308,2,0.895995,1.02
Kepler-308,2,0.914,1
Kepler-308,2,0.914,1
Kepler-309,2,0.49,0.51
Kepler-309,2,0.49,0.51
Kepler-309,2,0.721,NA
Kepler-309,2,0.49,0.51
Kepler-309,2,0.739,0.816
Kepler-309,2,0.774232,0.75
Kepler-309,2,0.774232,0.75
Kepler-309,2,0.496,0.518
Kepler-309,2,0.642,0.666
Kepler-309,2,0.73,0.79
Kepler-309,2,0.49,0.51
Kepler-309,2,0.774232,0.75
Kepler-309,2,0.748,NA
Kepler-309,2,0.496,0.518
Kepler-309,2,0.49,0.51
Kepler-309,2,0.774232,0.75
Kepler-309,2,0.642,0.666
Kepler-309,2,0.49,0.51
Kepler-309,2,0.721,NA
Kepler-309,2,0.774232,0.75
Kepler-309,2,0.748,NA
Kepler-309,2,0.739,0.816
Kepler-309,2,0.49,0.51
Kepler-309,2,0.49,0.51
Kepler-309,2,0.73,0.79
Kepler-309,2,0.774232,0.75
Kepler-309,2,0.774232,0.75
Kepler-31,3,1.163,1.185
Kepler-31,3,1.211,1.038
Kepler-31,3,1.22,1.21
Kepler-31,3,1.163,1.185
Kepler-31,3,1.30436,1.11
Kepler-31,3,1.163,1.185
Kepler-31,3,1.189,1.038
Kepler-31,3,1.30436,1.11
Kepler-31,3,1.2,1.08
Kepler-31,3,1.257,0.958
Kepler-31,3,1.163,1.19
Kepler-31,3,1.259,NA
Kepler-31,3,1.15,1.208
Kepler-31,3,1.259,NA
Kepler-31,3,1.30436,1.11
Kepler-31,3,1.257,0.958
Kepler-31,3,1.163,1.19
Kepler-31,3,1.2,1.08
Kepler-31,3,1.163,1.185
Kepler-31,3,1.163,1.185
Kepler-31,3,1.211,1.038
Kepler-31,3,1.189,1.038
Kepler-31,3,1.163,1.185
Kepler-31,3,1.22,1.21
Kepler-31,3,1.15,1.208
Kepler-31,3,1.30436,1.11
Kepler-31,3,1.211,1.038
Kepler-31,3,1.15,1.208
Kepler-31,3,1.163,1.185
Kepler-31,3,1.22,1.21
Kepler-31,3,1.259,NA
Kepler-31,3,1.163,1.185
Kepler-31,3,1.30436,1.11
Kepler-31,3,1.257,0.958
Kepler-31,3,1.30436,1.11
Kepler-31,3,1.2,1.08
Kepler-31,3,1.306,NA
Kepler-31,3,1.163,1.185
Kepler-31,3,1.189,1.038
Kepler-31,3,1.30436,1.11
Kepler-310,3,0.85,NA
Kepler-310,3,0.853,0.894
Kepler-310,3,0.839,0.952
Kepler-310,3,0.876,NA
Kepler-310,3,0.839,0.854
Kepler-310,3,0.9,0.97
Kepler-310,3,0.853,0.894
Kepler-310,3,0.88,0.91
Kepler-310,3,0.839151,0.96
Kepler-310,3,0.839151,0.96
Kepler-310,3,0.853,0.894
Kepler-310,3,0.839151,0.96
Kepler-310,3,0.839151,0.96
Kepler-310,3,0.876,NA
Kepler-310,3,0.853,0.894
Kepler-310,3,0.88,0.91
Kepler-310,3,0.85,NA
Kepler-310,3,0.853,0.894
Kepler-310,3,0.839151,0.96
Kepler-310,3,0.839,0.854
Kepler-310,3,0.839,0.952
Kepler-310,3,0.9,0.97
Kepler-310,3,0.853,0.894
Kepler-310,3,0.839,0.854
Kepler-310,3,0.839151,0.96
Kepler-310,3,0.876,NA
Kepler-310,3,0.853,0.894
Kepler-310,3,0.839151,0.96
Kepler-310,3,0.9,0.97
Kepler-310,3,0.85,NA
Kepler-310,3,0.839151,0.96
Kepler-310,3,NA,1
Kepler-310,3,0.853,0.894
Kepler-310,3,0.839,0.952
Kepler-310,3,0.853,0.894
Kepler-310,3,0.88,0.91
Kepler-311,3,1.2198,1.05
Kepler-311,3,1.081,0.97
Kepler-311,3,1.188,NA
Kepler-311,3,1.2198,1.05
Kepler-311,3,1.157,NA
Kepler-311,3,1.081,0.97
Kepler-311,3,1.13,1.08
Kepler-311,3,1.081,0.97
Kepler-311,3,1.156,0.974
Kepler-311,3,1.2198,1.05
Kepler-311,3,1.139,0.994
Kepler-311,3,1.12,1.12
Kepler-311,3,1.156,0.974
Kepler-311,3,1.2198,1.05
Kepler-311,3,1.13,1.08
Kepler-311,3,1.12,1.12
Kepler-311,3,1.188,NA
Kepler-311,3,1.157,NA
Kepler-311,3,1.139,0.994
Kepler-311,3,1.081,0.97
Kepler-311,3,1.081,0.97
Kepler-311,3,1.081,0.97
Kepler-311,3,1.2198,1.05
Kepler-311,3,1.2198,1.05
Kepler-311,3,1.139,0.994
Kepler-311,3,1.2198,1.05
Kepler-311,3,1.081,0.97
Kepler-311,3,1.156,0.974
Kepler-311,3,1.081,0.97
Kepler-311,3,1.156,0.974
Kepler-312,2,1.7477,1.17
Kepler-312,2,1.108,1.202
Kepler-312,2,1.7477,1.17
Kepler-312,2,1.19,1.2
Kepler-312,2,1.699,NA
Kepler-312,2,1.108,1.202
Kepler-312,2,1.467,NA
Kepler-312,2,1.661,1.314
Kepler-312,2,1.108,1.202
Kepler-312,2,1.149,1.226
Kepler-312,2,1.108,1.202
Kepler-312,2,1.7477,1.17
Kepler-312,2,1.149,1.226
Kepler-312,2,1.7477,1.17
Kepler-312,2,1.661,1.314
Kepler-312,2,1.7477,1.17
Kepler-312,2,1.108,1.202
Kepler-312,2,1.699,NA
Kepler-312,2,1.192,1.23
Kepler-312,2,1.19,1.2
Kepler-312,2,1.108,1.202
Kepler-312,2,1.467,NA
Kepler-313,2,1.08,0.96
Kepler-313,2,1.536,NA
Kepler-313,2,NA,NA
Kepler-313,2,1.507,1.114
Kepler-313,2,1.07,0.964
Kepler-313,2,1.07,0.964
Kepler-313,2,NA,NA
Kepler-313,2,1.483,1.066
Kepler-313,2,NA,NA
Kepler-313,2,1.07,0.964
Kepler-313,2,1.39,1.08
Kepler-313,2,1.39,1.08
Kepler-313,2,1.07,0.964
Kepler-313,2,NA,NA
Kepler-313,2,1.507,1.114
Kepler-313,2,1.07,0.964
Kepler-313,2,1.07,0.964
Kepler-313,2,1.08,0.96
Kepler-313,2,1.536,NA
Kepler-313,2,1.483,1.066
Kepler-313,2,NA,NA
Kepler-313,2,NA,NA
Kepler-314,2,0.943064,0.889
Kepler-314,2,0.876,0.99
Kepler-314,2,0.951,1.024
Kepler-314,2,0.943064,0.889
Kepler-314,2,0.909,1.028
Kepler-314,2,0.909,1.028
Kepler-314,2,0.882,NA
Kepler-314,2,NA,0.99
Kepler-314,2,0.87,0.95
Kepler-314,2,0.909,1.028
Kepler-314,2,0.886,0.978
Kepler-314,2,0.95,NA
Kepler-314,2,0.886,0.978
Kepler-314,2,0.909,1.028
Kepler-314,2,0.882,NA
Kepler-314,2,0.87,0.95
Kepler-314,2,0.95,NA
Kepler-314,2,0.943064,NA
Kepler-314,2,0.943064,0.889
Kepler-314,2,0.951,1.024
Kepler-314,2,NA,0.99
Kepler-314,2,0.909,1.028
Kepler-314,2,0.909,1.028
Kepler-314,2,0.876,0.99
Kepler-314,2,0.943064,0.889
Kepler-314,2,0.943064,0.889
Kepler-315,2,1.0006,1.04
Kepler-315,2,1,0.98
Kepler-315,2,0.862,0.824
Kepler-315,2,1.0006,1.04
Kepler-315,2,0.862,0.824
Kepler-315,2,1.049,NA
Kepler-315,2,0.862,0.824
Kepler-315,2,1.037,NA
Kepler-315,2,0.91,0.95
Kepler-315,2,1.005,0.875
Kepler-315,2,1.024,0.831
Kepler-315,2,0.862,0.824
Kepler-315,2,1.049,NA
Kepler-315,2,0.862,0.824
Kepler-315,2,0.862,0.824
Kepler-315,2,1.037,NA
Kepler-315,2,1.024,0.831
Kepler-315,2,1,0.98
Kepler-315,2,1.005,0.875
Kepler-315,2,1.0006,1.04
Kepler-315,2,1.0006,1.04
Kepler-316,2,0.557,0.587
Kepler-316,2,0.52,NA
Kepler-316,2,0.574,0.587
Kepler-316,2,0.702633,0.67
Kepler-316,2,0.702633,0.67
Kepler-316,2,0.554,0.561
Kepler-316,2,0.554,0.561
Kepler-316,2,0.682,NA
Kepler-316,2,0.6,0.62
Kepler-316,2,0.639,0.672
Kepler-316,2,0.554,0.561
Kepler-316,2,0.554,0.561
Kepler-316,2,0.554,0.561
Kepler-316,2,0.639,0.672
Kepler-316,2,0.702633,0.67
Kepler-316,2,0.702633,0.67
Kepler-316,2,0.52,NA
Kepler-316,2,0.554,0.561
Kepler-316,2,0.574,0.587
Kepler-316,2,0.682,NA
Kepler-316,2,0.702633,0.67
Kepler-316,2,0.557,0.587
Kepler-316,2,0.6,0.62
Kepler-317,2,1.05,1.04
Kepler-317,2,0.846,NA
Kepler-317,2,0.936,0.98
Kepler-317,2,0.927723,0.92
Kepler-317,2,0.941,NA
Kepler-317,2,0.927723,0.92
Kepler-317,2,1.004,0.865
Kepler-317,2,0.936,0.978
Kepler-317,2,0.86,0.816
Kepler-317,2,0.936,0.978
Kepler-317,2,0.936,0.978
Kepler-317,2,0.846,NA
Kepler-317,2,0.936,0.98
Kepler-317,2,0.941,NA
Kepler-317,2,0.936,0.978
Kepler-317,2,0.86,0.816
Kepler-317,2,0.927723,0.92
Kepler-317,2,0.936,0.978
Kepler-317,2,0.936,0.978
Kepler-317,2,0.927723,0.92
Kepler-317,2,1.05,1.04
Kepler-317,2,1.004,0.865
Kepler-318,2,1.47,1.113
Kepler-318,2,0.948492,1.085
Kepler-318,2,0.939,1.051
Kepler-318,2,0.948492,1.085
Kepler-318,2,0.972,1.073
Kepler-318,2,1.47,1.113
Kepler-318,2,0.94,1.02
Kepler-318,2,1.189,NA
Kepler-318,2,1.47,1.113
Kepler-318,2,0.948492,1.085
Kepler-318,2,1.39,0.98
Kepler-318,2,0.948492,NA
Kepler-318,2,0.982,NA
Kepler-318,2,0.94,1.02
Kepler-318,2,1.189,NA
Kepler-318,2,1.47,1.113
Kepler-318,2,0.939,1.051
Kepler-318,2,0.948492,1.085
Kepler-318,2,1.47,1.113
Kepler-318,2,1.39,0.98
Kepler-318,2,0.972,1.073
Kepler-318,2,0.982,NA
Kepler-318,2,0.948492,1.085
Kepler-318,2,1.47,1.113
Kepler-318,2,0.948492,1.085
Kepler-319,3,1.784,1.349
Kepler-319,3,0.865671,0.99
Kepler-319,3,0.903,NA
Kepler-319,3,1.49,0.96
Kepler-319,3,1.784,1.349
Kepler-319,3,0.92,0.96
Kepler-319,3,0.88,0.875
Kepler-319,3,1.784,1.349
Kepler-319,3,0.848,NA
Kepler-319,3,0.84,0.933
Kepler-319,3,0.865671,0.99
Kepler-319,3,0.865671,0.99
Kepler-319,3,1.784,1.349
Kepler-319,3,0.84,0.933
Kepler-319,3,0.903,NA
Kepler-319,3,1.49,0.96
Kepler-319,3,0.865671,0.99
Kepler-319,3,0.865671,0.99
Kepler-319,3,0.865671,0.99
Kepler-319,3,1.784,1.349
Kepler-319,3,0.92,0.96
Kepler-319,3,0.848,NA
Kepler-319,3,0.88,0.875
Kepler-319,3,1.784,1.349
Kepler-319,3,1.784,1.349
Kepler-319,3,0.88,0.875
Kepler-319,3,0.865671,0.99
Kepler-319,3,0.84,0.933
Kepler-319,3,1.784,1.349
Kepler-319,3,0.865671,0.99
Kepler-319,3,1.49,0.96
Kepler-319,3,1.784,1.349
Kepler-319,3,0.92,0.96
Kepler-319,3,0.865671,0.99
Kepler-319,3,0.848,NA
Kepler-319,3,0.903,NA
Kepler-32,5,0.5,0.52
Kepler-32,5,0.574432,0.566709
Kepler-32,5,0.5,0.52
Kepler-32,5,0.506,0.514
Kepler-32,5,0.498,0.509
Kepler-32,5,0.574432,0.566709
Kepler-32,5,0.53,0.54
Kepler-32,5,0.574,NA
Kepler-32,5,0.5,0.52
Kepler-32,5,0.5,0.52
Kepler-32,5,0.574,0.509
Kepler-32,5,0.574432,0.566709
Kepler-32,5,0.54,0.57
Kepler-32,5,NA,NA
Kepler-32,5,0.529,0.566
Kepler-32,5,0.53,0.58
Kepler-32,5,0.574,0.509
Kepler-32,5,0.524,0.549
Kepler-32,5,0.529,0.566
Kepler-32,5,0.524,0.549
Kepler-32,5,NA,NA
Kepler-32,5,0.5,0.52
Kepler-32,5,0.574,NA
Kepler-32,5,0.5,0.52
Kepler-32,5,0.53,0.54
Kepler-32,5,0.5,0.52
Kepler-32,5,0.574,0.509
Kepler-32,5,0.529,0.566
Kepler-32,5,0.506,0.514
Kepler-32,5,0.574432,0.566709
Kepler-32,5,0.54,0.57
Kepler-32,5,0.574,0.509
Kepler-32,5,0.529,0.566
Kepler-32,5,0.5,0.52
Kepler-32,5,0.574432,0.566709
Kepler-32,5,0.498,0.509
Kepler-32,5,0.574432,0.566709
Kepler-32,5,0.53,0.58
Kepler-32,5,0.54,0.57
Kepler-32,5,0.506,0.514
Kepler-32,5,NA,NA
Kepler-32,5,0.574,0.509
Kepler-32,5,0.498,0.509
Kepler-32,5,0.5,0.52
Kepler-32,5,0.524,0.549
Kepler-32,5,0.574432,0.566709
Kepler-32,5,0.574432,0.566709
Kepler-32,5,0.53,0.54
Kepler-32,5,0.5,0.52
Kepler-32,5,0.529,0.566
Kepler-32,5,0.5,0.52
Kepler-32,5,0.574432,0.566709
Kepler-32,5,0.574,NA
Kepler-32,5,0.5,0.52
Kepler-32,5,0.574432,0.566709
Kepler-32,5,0.53,0.58
Kepler-32,5,0.574,0.509
Kepler-32,5,0.5,0.52
Kepler-32,5,0.574,0.509
Kepler-32,5,0.5,0.52
Kepler-32,5,0.53,0.54
Kepler-32,5,0.54,0.57
Kepler-32,5,0.574432,0.566709
Kepler-32,5,0.524,0.549
Kepler-32,5,0.506,0.514
Kepler-32,5,0.5,0.52
Kepler-32,5,0.5,0.52
Kepler-32,5,0.574,0.509
Kepler-32,5,0.53,0.58
Kepler-32,5,0.574432,0.566709
Kepler-32,5,0.529,0.566
Kepler-32,5,NA,NA
Kepler-32,5,0.574432,0.566709
Kepler-32,5,0.498,0.509
Kepler-32,5,0.574,NA
Kepler-32,5,0.5,0.52
Kepler-32,5,0.5,0.52
Kepler-32,5,0.5,0.52
Kepler-32,5,0.574432,0.566709
Kepler-32,5,0.54,0.57
Kepler-32,5,0.529,0.566
Kepler-32,5,0.574,NA
Kepler-32,5,0.574432,0.566709
Kepler-32,5,0.574,0.509
Kepler-32,5,0.498,0.509
Kepler-32,5,0.53,0.58
Kepler-32,5,0.574432,0.566709
Kepler-32,5,0.574,0.509
Kepler-32,5,0.53,0.54
Kepler-32,5,0.524,0.549
Kepler-32,5,NA,NA
Kepler-320,2,1.04,1.084
Kepler-320,2,1.53,1.33
Kepler-320,2,1.775,1.182
Kepler-320,2,1.04,1.084
Kepler-320,2,1.04,1.084
Kepler-320,2,1.246,1.072
Kepler-320,2,1.40661,1.12
Kepler-320,2,1.108,NA
Kepler-320,2,1.268,NA
Kepler-320,2,1.108,NA
Kepler-320,2,1.40661,1.12
Kepler-320,2,1.04,1.084
Kepler-320,2,1.268,NA
Kepler-320,2,1.53,1.33
Kepler-320,2,1.40661,1.12
Kepler-320,2,1.04,1.084
Kepler-320,2,1.246,1.072
Kepler-320,2,1.04,1.084
Kepler-320,2,1.775,1.182
Kepler-321,2,0.994273,1.031
Kepler-321,2,0.988,1.024
Kepler-321,2,0.956,1.022
Kepler-321,2,0.97,1.03
Kepler-321,2,0.994273,1.031
Kepler-321,2,1.194,NA
Kepler-321,2,0.994273,1.031
Kepler-321,2,0.993,NA
Kepler-321,2,1.067,1.061
Kepler-321,2,1.067,1.061
Kepler-321,2,1.067,1.061
Kepler-321,2,0.909,0.898
Kepler-321,2,0.988,1.024
Kepler-321,2,0.956,1.022
Kepler-321,2,1.194,NA
Kepler-321,2,1.067,1.061
Kepler-321,2,0.97,1.03
Kepler-321,2,0.994273,1.031
Kepler-321,2,0.993,NA
Kepler-321,2,0.994273,1.031
Kepler-321,2,1.067,1.061
Kepler-321,2,1.067,1.061
Kepler-321,2,0.909,0.898
Kepler-321,2,0.994273,1.031
Kepler-322,2,0.805,0.908
Kepler-322,2,0.827,0.738
Kepler-322,2,0.841918,0.919
Kepler-322,2,0.88,0.92
Kepler-322,2,0.827,0.738
Kepler-322,2,0.827,0.738
Kepler-322,2,0.812,NA
Kepler-322,2,0.89,NA
Kepler-322,2,1.41,0.9
Kepler-322,2,0.876,0.883
Kepler-322,2,0.841918,0.919
Kepler-322,2,0.805,0.908
Kepler-322,2,1.41,0.9
Kepler-322,2,0.841918,0.919
Kepler-322,2,0.827,0.738
Kepler-322,2,0.812,NA
Kepler-322,2,0.841918,0.919
Kepler-322,2,0.89,NA
Kepler-322,2,0.88,0.92
Kepler-322,2,0.876,0.883
Kepler-322,2,0.827,0.738
Kepler-322,2,0.827,0.738
Kepler-322,2,0.841918,0.919
Kepler-323,2,1.4,1.16
Kepler-323,2,1.12,1.09
Kepler-323,2,1.378,1.12
Kepler-323,2,1.16202,1.053
Kepler-323,2,1.092,0.947
Kepler-323,2,1.178,NA
Kepler-323,2,1.081,0.998
Kepler-323,2,1.12,1.015
Kepler-323,2,1.378,1.123
Kepler-323,2,1.16202,1.053
Kepler-323,2,1.378,1.123
Kepler-323,2,1.378,1.123
Kepler-323,2,1.101,NA
Kepler-323,2,1.378,1.12
Kepler-323,2,1.16202,1.053
Kepler-323,2,1.378,1.123
Kepler-323,2,1.4,1.16
Kepler-323,2,1.092,0.947
Kepler-323,2,1.12,1.015
Kepler-323,2,1.101,NA
Kepler-323,2,1.081,0.998
Kepler-323,2,1.16202,1.053
Kepler-323,2,1.12,1.09
Kepler-323,2,1.178,NA
Kepler-323,2,1.16202,1.053
Kepler-323,2,1.378,1.123
Kepler-323,2,1.378,1.123
Kepler-324,4,0.803,0.901
Kepler-324,4,0.803,0.901
Kepler-324,4,0.83,0.87
Kepler-324,4,0.836,0.901
Kepler-324,4,0.75,0.85
Kepler-324,4,0.826,0.844
Kepler-324,4,0.84,NA
Kepler-324,4,0.859378,0.89
Kepler-324,4,0.803,0.901
Kepler-324,4,0.859378,0.89
Kepler-324,4,0.843,NA
Kepler-324,4,0.835,0.901
Kepler-324,4,0.803,0.901
Kepler-324,4,0.836,0.901
Kepler-324,4,0.835,0.901
Kepler-324,4,0.859378,0.89
Kepler-324,4,0.84,NA
Kepler-324,4,0.859378,0.89
Kepler-324,4,0.83,0.87
Kepler-324,4,0.826,0.844
Kepler-324,4,0.803,0.901
Kepler-324,4,0.803,0.901
Kepler-324,4,0.75,0.85
Kepler-324,4,0.843,NA
Kepler-324,4,0.826,0.844
Kepler-324,4,0.836,0.901
Kepler-324,4,0.75,0.85
Kepler-324,4,0.803,0.901
Kepler-324,4,0.803,0.901
Kepler-324,4,0.859378,0.89
Kepler-324,4,0.803,0.901
Kepler-324,4,0.859378,0.89
Kepler-324,4,0.826,0.844
Kepler-324,4,0.835,0.901
Kepler-325,3,0.796602,0.99
Kepler-325,3,1,0.918
Kepler-325,3,0.796602,0.99
Kepler-325,3,1.003,NA
Kepler-325,3,0.937,0.919
Kepler-325,3,0.796602,0.99
Kepler-325,3,0.982,0.892
Kepler-325,3,0.982,0.892
Kepler-325,3,0.823,NA
Kepler-325,3,0.88,0.91
Kepler-325,3,0.982,0.892
Kepler-325,3,0.81,0.914
Kepler-325,3,0.823,NA
Kepler-325,3,0.982,0.892
Kepler-325,3,1,0.918
Kepler-325,3,0.796602,0.99
Kepler-325,3,0.796602,0.99
Kepler-325,3,0.88,0.91
Kepler-325,3,0.81,0.914
Kepler-325,3,0.937,0.919
Kepler-325,3,1.003,NA
Kepler-325,3,0.982,0.892
Kepler-325,3,0.982,0.892
Kepler-325,3,0.796602,0.99
Kepler-325,3,0.982,0.892
Kepler-325,3,0.982,0.892
Kepler-325,3,1.003,NA
Kepler-325,3,0.796602,0.99
Kepler-325,3,0.796602,0.99
Kepler-325,3,0.982,0.892
Kepler-325,3,1,0.918
Kepler-325,3,0.937,0.919
Kepler-325,3,0.796602,0.99
Kepler-325,3,0.81,0.914
Kepler-325,3,0.88,0.91
Kepler-325,3,0.823,NA
Kepler-326,3,1.095,NA
Kepler-326,3,1.03691,0.878
Kepler-326,3,1.03691,0.878
Kepler-326,3,1.593,0.933
Kepler-326,3,1.8,0.914
Kepler-326,3,1.593,0.933
Kepler-326,3,1.03691,0.878
